"codigo_municipio";"nome_municipio";"sigla_uf"
"2917";"RIACHO DAS ALMAS";"PE"
"2918";"RIBEIRAO";"PE"
"2919";"RIO FORMOSO";"PE"
"2920";"SAIRE";"PE"
"2921";"SALGADINHO";"PE"
"2922";"SALGUEIRO";"PE"
"2923";"SALOA";"PE"
"2924";"SANHARO";"PE"
"2925";"SANTA CRUZ";"PE"
"2926";"SANTA CRUZ DA BAIXA VERDE";"PE"
"2927";"SANTA CRUZ DO CAPIBARIBE";"PE"
"2928";"SANTA FILOMENA";"PE"
"2929";"SANTA MARIA DA BOA VISTA";"PE"
"2930";"SANTA MARIA DO CAMBUCA";"PE"
"2931";"SANTA TEREZINHA";"PE"
"2932";"SAO BENEDITO DO SUL";"PE"
"2933";"SAO BENTO DO UNA";"PE"
"2934";"SAO CAITANO";"PE"
"2935";"SAO JOAO";"PE"
"2936";"SAO JOAQUIM DO MONTE";"PE"
"2937";"SAO JOSE DA COROA GRANDE";"PE"
"2938";"SAO JOSE DO BELMONTE";"PE"
"2939";"SAO JOSE DO EGITO";"PE"
"2940";"SAO LOURENCO DA MATA";"PE"
"2941";"SAO VICENTE FERRER";"PE"
"2942";"SERRA TALHADA";"PE"
"2943";"SERRITA";"PE"
"2944";"SERTANIA";"PE"
"2945";"SIRINHAEM";"PE"
"2946";"SOLIDAO";"PE"
"2947";"SURUBIM";"PE"
"2948";"TABIRA";"PE"
"2949";"TACAIMBO";"PE"
"2950";"TACARATU";"PE"
"2951";"TAMANDARE";"PE"
"2952";"TAQUARITINGA DO NORTE";"PE"
"2953";"TEREZINHA";"PE"
"2954";"TERRA NOVA";"PE"
"2955";"TIMBAUBA";"PE"
"2956";"TORITAMA";"PE"
"2957";"TRACUNHAEM";"PE"
"2958";"TRINDADE";"PE"
"2959";"TRIUNFO";"PE"
"2960";"TUPANATINGA";"PE"
"2961";"TUPARETAMA";"PE"
"2962";"VENTUROSA";"PE"
"2963";"VERDEJANTE";"PE"
"2964";"VERTENTE DO LERIO";"PE"
"2965";"VERTENTES";"PE"
"2966";"VICENCIA";"PE"
"2967";"VITORIA DE SANTO ANTAO";"PE"
"2968";"XEXEU";"PE"
"2969";"ACAUA";"PI"
"2970";"AGRICOLANDIA";"PI"
"2971";"AGUA BRANCA";"PI"
"2972";"ALAGOINHA DO PIAUI";"PI"
"2973";"ALEGRETE DO PIAUI";"PI"
"2974";"ALTO LONGA";"PI"
"2975";"ALTOS";"PI"
"2976";"ALVORADA DO GURGUEIA";"PI"
"2977";"AMARANTE";"PI"
"2978";"ANGICAL DO PIAUI";"PI"
"2979";"ANISIO DE ABREU";"PI"
"2980";"ANTONIO ALMEIDA";"PI"
"2981";"AROAZES";"PI"
"2982";"AROEIRAS DO ITAIM";"PI"
"2983";"ARRAIAL";"PI"
"2984";"ASSUNCAO DO PIAUI";"PI"
"2985";"AVELINO LOPES";"PI"
"2986";"BAIXA GRANDE DO RIBEIRO";"PI"
"2987";"BARRA D'ALCANTARA";"PI"
"2988";"BARRAS";"PI"
"2989";"BARREIRAS DO PIAUI";"PI"
"2990";"BARRO DURO";"PI"
"2991";"BATALHA";"PI"
"2992";"BELA VISTA DO PIAUI";"PI"
"2993";"BELEM DO PIAUI";"PI"
"2994";"BENEDITINOS";"PI"
"2995";"BERTOLINIA";"PI"
"2996";"BETANIA DO PIAUI";"PI"
"2997";"BOA HORA";"PI"
"2998";"BOCAINA";"PI"
"2999";"BOM JESUS";"PI"
"3000";"BOM PRINCIPIO DO PIAUI";"PI"
"3001";"BONFIM DO PIAUI";"PI"
"3002";"BOQUEIRAO DO PIAUI";"PI"
"3003";"BRASILEIRA";"PI"
"3004";"BREJO DO PIAUI";"PI"
"3005";"BURITI DOS LOPES";"PI"
"3006";"BURITI DOS MONTES";"PI"
"3007";"CABECEIRAS DO PIAUI";"PI"
"3008";"CAJAZEIRAS DO PIAUI";"PI"
"3009";"CAJUEIRO DA PRAIA";"PI"
"3010";"CALDEIRAO GRANDE DO PIAUI";"PI"
"3011";"CAMPINAS DO PIAUI";"PI"
"3012";"CAMPO ALEGRE DO FIDALGO";"PI"
"3013";"CAMPO GRANDE DO PIAUI";"PI"
"3014";"CAMPO LARGO DO PIAUI";"PI"
"3015";"CAMPO MAIOR";"PI"
"3016";"CANAVIEIRA";"PI"
"3017";"CANTO DO BURITI";"PI"
"3018";"CAPITAO DE CAMPOS";"PI"
"3019";"CAPITAO GERVASIO OLIVEIRA";"PI"
"3020";"CARACOL";"PI"
"3021";"CARAUBAS DO PIAUI";"PI"
"3022";"CARIDADE DO PIAUI";"PI"
"3023";"CASTELO DO PIAUI";"PI"
"3024";"CAXINGO";"PI"
"3025";"COCAL";"PI"
"3026";"COCAL DE TELHA";"PI"
"3027";"COCAL DOS ALVES";"PI"
"3028";"COIVARAS";"PI"
"3029";"COLONIA DO GURGUEIA";"PI"
"3030";"COLONIA DO PIAUI";"PI"
"3031";"CONCEICAO DO CANINDE";"PI"
"3032";"CORONEL JOSE DIAS";"PI"
"3033";"CORRENTE";"PI"
"3034";"CRISTALANDIA DO PIAUI";"PI"
"3035";"CRISTINO CASTRO";"PI"
"3036";"CURIMATA";"PI"
"3037";"CURRAIS";"PI"
"3038";"CURRAL NOVO DO PIAUI";"PI"
"3039";"CURRALINHOS";"PI"
"3040";"DEMERVAL LOBAO";"PI"
"3041";"DIRCEU ARCOVERDE";"PI"
"3042";"DOM EXPEDITO LOPES";"PI"
"3043";"DOM INOCENCIO";"PI"
"3044";"DOMINGOS MOURAO";"PI"
"3045";"ELESBAO VELOSO";"PI"
"3046";"ELISEU MARTINS";"PI"
"3047";"ESPERANTINA";"PI"
"3048";"FARTURA DO PIAUI";"PI"
"3049";"FLORES DO PIAUI";"PI"
"3050";"FLORESTA DO PIAUI";"PI"
"3051";"FLORIANO";"PI"
"3052";"FRANCINOPOLIS";"PI"
"3053";"FRANCISCO AYRES";"PI"
"3054";"FRANCISCO MACEDO";"PI"
"3055";"FRANCISCO SANTOS";"PI"
"3056";"FRONTEIRAS";"PI"
"3057";"GEMINIANO";"PI"
"3058";"GILBUES";"PI"
"3059";"GUADALUPE";"PI"
"3060";"GUARIBAS";"PI"
"3061";"HUGO NAPOLEAO";"PI"
"3062";"ILHA GRANDE";"PI"
"3063";"INHUMA";"PI"
"3064";"IPIRANGA DO PIAUI";"PI"
"3065";"ISAIAS COELHO";"PI"
"3066";"ITAINOPOLIS";"PI"
"3067";"ITAUEIRA";"PI"
"3068";"JACOBINA DO PIAUI";"PI"
"3069";"JAICOS";"PI"
"3070";"JARDIM DO MULATO";"PI"
"3071";"JATOBA DO PIAUI";"PI"
"3072";"JERUMENHA";"PI"
"3073";"JOAO COSTA";"PI"
"3074";"JOAQUIM PIRES";"PI"
"3075";"JOCA MARQUES";"PI"
"3076";"JOSE DE FREITAS";"PI"
"3077";"JUAZEIRO DO PIAUI";"PI"
"3078";"JULIO BORGES";"PI"
"3079";"JUREMA";"PI"
"3080";"LAGOA ALEGRE";"PI"
"3081";"LAGOA DE SAO FRANCISCO";"PI"
"3082";"LAGOA DO BARRO DO PIAUI";"PI"
"3083";"LAGOA DO PIAUI";"PI"
"3084";"LAGOA DO SITIO";"PI"
"3085";"LAGOINHA DO PIAUI";"PI"
"3086";"LANDRI SALES";"PI"
"3087";"LUIS CORREIA";"PI"
"3088";"LUZILANDIA";"PI"
"3089";"MADEIRO";"PI"
"3090";"MANOEL EMIDIO";"PI"
"3091";"MARCOLANDIA";"PI"
"3092";"MARCOS PARENTE";"PI"
"3093";"MASSAPE DO PIAUI";"PI"
"3094";"MATIAS OLIMPIO";"PI"
"3095";"MIGUEL ALVES";"PI"
"3096";"MIGUEL LEAO";"PI"
"3097";"MILTON BRANDAO";"PI"
"3098";"MONSENHOR GIL";"PI"
"3099";"MONSENHOR HIPOLITO";"PI"
"3100";"MONTE ALEGRE DO PIAUI";"PI"
"3101";"MORRO CABECA NO TEMPO";"PI"
"3102";"MORRO DO CHAPEU DO PIAUI";"PI"
"3103";"MURICI DOS PORTELAS";"PI"
"3104";"NAZARE DO PIAUI";"PI"
"3105";"NOSSA SENHORA DE NAZARE";"PI"
"3106";"NOSSA SENHORA DOS REMEDIOS";"PI"
"3107";"NOVA SANTA RITA";"PI"
"3108";"NOVO ORIENTE DO PIAUI";"PI"
"3109";"NOVO SANTO ANTONIO";"PI"
"3110";"OEIRAS";"PI"
"3111";"OLHO D'AGUA DO PIAUI";"PI"
"3112";"PADRE MARCOS";"PI"
"3113";"PAES LANDIM";"PI"
"3114";"PAJEU DO PIAUI";"PI"
"3115";"PALMEIRA DO PIAUI";"PI"
"3116";"PALMEIRAIS";"PI"
"3117";"PAQUETA";"PI"
"3118";"PARNAGUA";"PI"
"3119";"PARNAIBA";"PI"
"3120";"PASSAGEM FRANCA DO PIAUI";"PI"
"3121";"PATOS DO PIAUI";"PI"
"3122";"PAU D'ARCO DO PIAUI";"PI"
"3123";"PAULISTANA";"PI"
"3124";"PAVUSSU";"PI"
"3125";"PEDRO II";"PI"
"3126";"PEDRO LAURENTINO";"PI"
"3127";"PICOS";"PI"
"3128";"PIMENTEIRAS";"PI"
"3129";"PIO IX";"PI"
"3130";"PIRACURUCA";"PI"
"3131";"PIRIPIRI";"PI"
"3132";"PORTO";"PI"
"3133";"PORTO ALEGRE DO PIAUI";"PI"
"3134";"PRATA DO PIAUI";"PI"
"3135";"QUEIMADA NOVA";"PI"
"3136";"REDENCAO DO GURGUEIA";"PI"
"3137";"REGENERACAO";"PI"
"3138";"RIACHO FRIO";"PI"
"3139";"RIBEIRA DO PIAUI";"PI"
"3140";"RIBEIRO GONCALVES";"PI"
"3141";"RIO GRANDE DO PIAUI";"PI"
"3142";"SANTA CRUZ DO PIAUI";"PI"
"3143";"SANTA CRUZ DOS MILAGRES";"PI"
"3144";"SANTA FILOMENA";"PI"
"3145";"SANTA LUZ";"PI"
"3146";"SANTA ROSA DO PIAUI";"PI"
"3147";"SANTANA DO PIAUI";"PI"
"3148";"SANTO ANTONIO DE LISBOA";"PI"
"3149";"SANTO ANTONIO DOS MILAGRES";"PI"
"3150";"SANTO INACIO DO PIAUI";"PI"
"3151";"SAO BRAZ DO PIAUI";"PI"
"3152";"SAO FELIX DO PIAUI";"PI"
"3153";"SAO FRANCISCO DE ASSIS DO PIAUI";"PI"
"3154";"SAO FRANCISCO DO PIAUI";"PI"
"3155";"SAO GONCALO DO GURGUEIA";"PI"
"3156";"SAO GONCALO DO PIAUI";"PI"
"3157";"SAO JOAO DA CANABRAVA";"PI"
"3158";"SAO JOAO DA FRONTEIRA";"PI"
"3159";"SAO JOAO DA SERRA";"PI"
"3160";"SAO JOAO DA VARJOTA";"PI"
"3161";"SAO JOAO DO ARRAIAL";"PI"
"3162";"SAO JOAO DO PIAUI";"PI"
"3163";"SAO JOSE DO DIVINO";"PI"
"3164";"SAO JOSE DO PEIXE";"PI"
"3165";"SAO JOSE DO PIAUI";"PI"
"3166";"SAO JULIAO";"PI"
"3167";"SAO LOURENCO DO PIAUI";"PI"
"3168";"SAO LUIS DO PIAUI";"PI"
"3169";"SAO MIGUEL DA BAIXA GRANDE";"PI"
"3170";"SAO MIGUEL DO FIDALGO";"PI"
"3171";"SAO MIGUEL DO TAPUIO";"PI"
"3172";"SAO PEDRO DO PIAUI";"PI"
"3173";"SAO RAIMUNDO NONATO";"PI"
"3174";"SEBASTIAO BARROS";"PI"
"3175";"SEBASTIAO LEAL";"PI"
"3176";"SIGEFREDO PACHECO";"PI"
"3177";"SIMOES";"PI"
"3178";"SIMPLICIO MENDES";"PI"
"3179";"SOCORRO DO PIAUI";"PI"
"3180";"SUSSUAPARA";"PI"
"3181";"TAMBORIL DO PIAUI";"PI"
"3182";"TANQUE DO PIAUI";"PI"
"3183";"TERESINA";"PI"
"3184";"UNIAO";"PI"
"3185";"URUCUI";"PI"
"3186";"VALENCA DO PIAUI";"PI"
"3187";"VARZEA BRANCA";"PI"
"3188";"VARZEA GRANDE";"PI"
"3189";"VERA MENDES";"PI"
"3190";"VILA NOVA DO PIAUI";"PI"
"3191";"WALL FERRAZ";"PI"
"5566";"NAZARIA";"PI"
"3192";"ABATIA";"PR"
"3193";"ADRIANOPOLIS";"PR"
"3194";"AGUDOS DO SUL";"PR"
"3195";"ALMIRANTE TAMANDARE";"PR"
"3196";"ALTAMIRA DO PARANA";"PR"
"3197";"ALTO PARAISO";"PR"
"3198";"ALTO PARANA";"PR"
"3199";"ALTO PIQUIRI";"PR"
"3200";"ALTONIA";"PR"
"3201";"ALVORADA DO SUL";"PR"
"3202";"AMAPORA";"PR"
"3203";"AMPERE";"PR"
"3204";"ANAHY";"PR"
"3205";"ANDIRA";"PR"
"3206";"ANGULO";"PR"
"3207";"ANTONINA";"PR"
"3208";"ANTONIO OLINTO";"PR"
"3209";"APUCARANA";"PR"
"3210";"ARAPONGAS";"PR"
"3211";"ARAPOTI";"PR"
"3212";"ARAPUA";"PR"
"3213";"ARARUNA";"PR"
"3214";"ARAUCARIA";"PR"
"3215";"ARIRANHA DO IVAI";"PR"
"3216";"ASSAI";"PR"
"3217";"ASSIS CHATEAUBRIAND";"PR"
"3218";"ASTORGA";"PR"
"3219";"ATALAIA";"PR"
"3220";"BALSA NOVA";"PR"
"3221";"BANDEIRANTES";"PR"
"3222";"BARBOSA FERRAZ";"PR"
"3223";"BARRA DO JACARE";"PR"
"3224";"BARRACAO";"PR"
"3225";"BELA VISTA DA CAROBA";"PR"
"3226";"BELA VISTA DO PARAISO";"PR"
"3227";"BITURUNA";"PR"
"3228";"BOA ESPERANCA";"PR"
"3229";"BOA ESPERANCA DO IGUACU";"PR"
"3230";"BOA VENTURA DE SAO ROQUE";"PR"
"3231";"BOA VISTA DA APARECIDA";"PR"
"3232";"BOCAIUVA DO SUL";"PR"
"3233";"BOM JESUS DO SUL";"PR"
"3234";"BOM SUCESSO";"PR"
"3235";"BOM SUCESSO DO SUL";"PR"
"3236";"BORRAZOPOLIS";"PR"
"3237";"BRAGANEY";"PR"
"3238";"BRASILANDIA DO SUL";"PR"
"3239";"CAFEARA";"PR"
"3240";"CAFELANDIA";"PR"
"3241";"CAFEZAL DO SUL";"PR"
"3242";"CALIFORNIA";"PR"
"3243";"CAMBARA";"PR"
"3244";"CAMBE";"PR"
"3245";"CAMBIRA";"PR"
"3246";"CAMPINA DA LAGOA";"PR"
"3247";"CAMPINA DO SIMAO";"PR"
"3248";"CAMPINA GRANDE DO SUL";"PR"
"3249";"CAMPO BONITO";"PR"
"3250";"CAMPO DO TENENTE";"PR"
"3251";"CAMPO LARGO";"PR"
"3252";"CAMPO MAGRO";"PR"
"3253";"CAMPO MOURAO";"PR"
"3254";"CANDIDO DE ABREU";"PR"
"3255";"CANDOI";"PR"
"3256";"CANTAGALO";"PR"
"3257";"CAPANEMA";"PR"
"3258";"CAPITAO LEONIDAS MARQUES";"PR"
"3259";"CARAMBEI";"PR"
"3260";"CARLOPOLIS";"PR"
"3261";"CASCAVEL";"PR"
"3262";"CASTRO";"PR"
"3263";"CATANDUVAS";"PR"
"3264";"CENTENARIO DO SUL";"PR"
"3265";"CERRO AZUL";"PR"
"3266";"CEU AZUL";"PR"
"3267";"CHOPINZINHO";"PR"
"3268";"CIANORTE";"PR"
"3269";"CIDADE GAUCHA";"PR"
"3270";"CLEVELANDIA";"PR"
"3271";"COLOMBO";"PR"
"3272";"COLORADO";"PR"
"3273";"CONGONHINHAS";"PR"
"3274";"CONSELHEIRO MAIRINCK";"PR"
"3275";"CONTENDA";"PR"
"3276";"CORBELIA";"PR"
"3277";"CORNELIO PROCOPIO";"PR"
"3278";"CORONEL DOMINGOS SOARES";"PR"
"3279";"CORONEL VIVIDA";"PR"
"3280";"CORUMBATAI DO SUL";"PR"
"3281";"CRUZ MACHADO";"PR"
"3282";"CRUZEIRO DO IGUACU";"PR"
"3283";"CRUZEIRO DO OESTE";"PR"
"3284";"CRUZEIRO DO SUL";"PR"
"3285";"CRUZMALTINA";"PR"
"3286";"CURITIBA";"PR"
"3287";"CURIUVA";"PR"
"3288";"DIAMANTE D'OESTE";"PR"
"3289";"DIAMANTE DO NORTE";"PR"
"3290";"DIAMANTE DO SUL";"PR"
"3291";"DOIS VIZINHOS";"PR"
"3292";"DOURADINA";"PR"
"3293";"DOUTOR CAMARGO";"PR"
"3294";"DOUTOR ULYSSES";"PR"
"3295";"ENEAS MARQUES";"PR"
"3296";"ENGENHEIRO BELTRAO";"PR"
"3297";"ENTRE RIOS DO OESTE";"PR"
"3298";"ESPERANCA NOVA";"PR"
"3299";"ESPIGAO ALTO DO IGUACU";"PR"
"3300";"FAROL";"PR"
"3301";"FAXINAL";"PR"
"3302";"FAZENDA RIO GRANDE";"PR"
"3303";"FENIX";"PR"
"3304";"FERNANDES PINHEIRO";"PR"
"3305";"FIGUEIRA";"PR"
"3306";"FLOR DA SERRA DO SUL";"PR"
"3307";"FLORAI";"PR"
"3308";"FLORESTA";"PR"
"3309";"FLORESTOPOLIS";"PR"
"3310";"FLORIDA";"PR"
"3311";"FORMOSA DO OESTE";"PR"
"3312";"FOZ DO IGUACU";"PR"
"3313";"FOZ DO JORDAO";"PR"
"3314";"FRANCISCO ALVES";"PR"
"3315";"FRANCISCO BELTRAO";"PR"
"3316";"GENERAL CARNEIRO";"PR"
"3317";"GODOY MOREIRA";"PR"
"3318";"GOIOERE";"PR"
"3319";"GOIOXIM";"PR"
"3320";"GRANDES RIOS";"PR"
"3321";"GUAIRA";"PR"
"3322";"GUAIRACA";"PR"
"3323";"GUAMIRANGA";"PR"
"3324";"GUAPIRAMA";"PR"
"3325";"GUAPOREMA";"PR"
"3326";"GUARACI";"PR"
"3327";"GUARANIACU";"PR"
"3328";"GUARAPUAVA";"PR"
"3329";"GUARAQUECABA";"PR"
"3330";"GUARATUBA";"PR"
"3331";"HONORIO SERPA";"PR"
"3332";"IBAITI";"PR"
"3333";"IBEMA";"PR"
"3334";"IBIPORA";"PR"
"3335";"ICARAIMA";"PR"
"3336";"IGUARACU";"PR"
"3337";"IGUATU";"PR"
"3338";"IMBAU";"PR"
"3339";"IMBITUVA";"PR"
"3340";"INACIO MARTINS";"PR"
"3341";"INAJA";"PR"
"3342";"INDIANOPOLIS";"PR"
"3343";"IPIRANGA";"PR"
"3344";"IPORA";"PR"
"3345";"IRACEMA DO OESTE";"PR"
"3346";"IRATI";"PR"
"3347";"IRETAMA";"PR"
"3348";"ITAGUAJE";"PR"
"3349";"ITAIPULANDIA";"PR"
"3350";"ITAMBARACA";"PR"
"3351";"ITAMBE";"PR"
"3352";"ITAPEJARA D'OESTE";"PR"
"3353";"ITAPERUCU";"PR"
"3354";"ITAUNA DO SUL";"PR"
"3355";"IVAI";"PR"
"3356";"IVAIPORA";"PR"
"3357";"IVATE";"PR"
"3358";"IVATUBA";"PR"
"3359";"JABOTI";"PR"
"3360";"JACAREZINHO";"PR"
"3361";"JAGUAPITA";"PR"
"3362";"JAGUARIAIVA";"PR"
"3363";"JANDAIA DO SUL";"PR"
"3364";"JANIOPOLIS";"PR"
"3365";"JAPIRA";"PR"
"3366";"JAPURA";"PR"
"3367";"JARDIM ALEGRE";"PR"
"3368";"JARDIM OLINDA";"PR"
"3369";"JATAIZINHO";"PR"
"3370";"JESUITAS";"PR"
"3371";"JOAQUIM TAVORA";"PR"
"3372";"JUNDIAI DO SUL";"PR"
"3373";"JURANDA";"PR"
"3374";"JUSSARA";"PR"
"3375";"KALORE";"PR"
"3376";"LAPA";"PR"
"3377";"LARANJAL";"PR"
"3378";"LARANJEIRAS DO SUL";"PR"
"3379";"LEOPOLIS";"PR"
"3380";"LIDIANOPOLIS";"PR"
"3381";"LINDOESTE";"PR"
"3382";"LOANDA";"PR"
"3383";"LOBATO";"PR"
"3384";"LONDRINA";"PR"
"3385";"LUIZIANA";"PR"
"3386";"LUNARDELLI";"PR"
"3387";"LUPIONOPOLIS";"PR"
"3388";"MALLET";"PR"
"3389";"MAMBORE";"PR"
"3390";"MANDAGUACU";"PR"
"3391";"MANDAGUARI";"PR"
"3392";"MANDIRITUBA";"PR"
"3393";"MANFRINOPOLIS";"PR"
"3394";"MANGUEIRINHA";"PR"
"3395";"MANOEL RIBAS";"PR"
"3396";"MARECHAL CANDIDO RONDON";"PR"
"3397";"MARIA HELENA";"PR"
"3398";"MARIALVA";"PR"
"3399";"MARILANDIA DO SUL";"PR"
"3400";"MARILENA";"PR"
"3401";"MARILUZ";"PR"
"3402";"MARINGA";"PR"
"3403";"MARIOPOLIS";"PR"
"3404";"MARIPA";"PR"
"3405";"MARMELEIRO";"PR"
"3406";"MARQUINHO";"PR"
"3407";"MARUMBI";"PR"
"3408";"MATELANDIA";"PR"
"3409";"MATINHOS";"PR"
"3410";"MATO RICO";"PR"
"3411";"MAUA DA SERRA";"PR"
"3412";"MEDIANEIRA";"PR"
"3413";"MERCEDES";"PR"
"3414";"MIRADOR";"PR"
"3415";"MIRASELVA";"PR"
"3416";"MISSAL";"PR"
"3417";"MOREIRA SALES";"PR"
"3418";"MORRETES";"PR"
"3419";"MUNHOZ DE MELO";"PR"
"3420";"NOSSA SENHORA DAS GRACAS";"PR"
"3421";"NOVA ALIANCA DO IVAI";"PR"
"3422";"NOVA AMERICA DA COLINA";"PR"
"3423";"NOVA AURORA";"PR"
"3424";"NOVA CANTU";"PR"
"3425";"NOVA ESPERANCA";"PR"
"3426";"NOVA ESPERANCA DO SUDOESTE";"PR"
"3427";"NOVA FATIMA";"PR"
"3428";"NOVA LARANJEIRAS";"PR"
"3429";"NOVA LONDRINA";"PR"
"3430";"NOVA OLIMPIA";"PR"
"3431";"NOVA PRATA DO IGUACU";"PR"
"3432";"NOVA SANTA BARBARA";"PR"
"3433";"NOVA SANTA ROSA";"PR"
"3434";"NOVA TEBAS";"PR"
"3435";"NOVO ITACOLOMI";"PR"
"3436";"ORTIGUEIRA";"PR"
"3437";"OURIZONA";"PR"
"3438";"OURO VERDE DO OESTE";"PR"
"3439";"PAICANDU";"PR"
"3440";"PALMAS";"PR"
"3441";"PALMEIRA";"PR"
"3442";"PALMITAL";"PR"
"3443";"PALOTINA";"PR"
"3444";"PARAISO DO NORTE";"PR"
"3445";"PARANACITY";"PR"
"3446";"PARANAGUA";"PR"
"3447";"PARANAPOEMA";"PR"
"3448";"PARANAVAI";"PR"
"3449";"PATO BRAGADO";"PR"
"3450";"PATO BRANCO";"PR"
"3451";"PAULA FREITAS";"PR"
"3452";"PAULO FRONTIN";"PR"
"3453";"PEABIRU";"PR"
"3454";"PEROBAL";"PR"
"3455";"PEROLA";"PR"
"3456";"PEROLA D'OESTE";"PR"
"3457";"PIEN";"PR"
"3458";"PINHAIS";"PR"
"3459";"PINHAL DE SAO BENTO";"PR"
"3460";"PINHALAO";"PR"
"3461";"PINHAO";"PR"
"3462";"PIRAI DO SUL";"PR"
"3463";"PIRAQUARA";"PR"
"3464";"PITANGA";"PR"
"3465";"PITANGUEIRAS";"PR"
"3466";"PLANALTINA DO PARANA";"PR"
"3467";"PLANALTO";"PR"
"3468";"PONTA GROSSA";"PR"
"3469";"PONTAL DO PARANA";"PR"
"3470";"PORECATU";"PR"
"3471";"PORTO AMAZONAS";"PR"
"3472";"PORTO BARREIRO";"PR"
"3473";"PORTO RICO";"PR"
"3474";"PORTO VITORIA";"PR"
"3475";"PRADO FERREIRA";"PR"
"3476";"PRANCHITA";"PR"
"3477";"PRESIDENTE CASTELO BRANCO";"PR"
"3478";"PRIMEIRO DE MAIO";"PR"
"3479";"PRUDENTOPOLIS";"PR"
"3480";"QUARTO CENTENARIO";"PR"
"3481";"QUATIGUA";"PR"
"3482";"QUATRO BARRAS";"PR"
"3483";"QUATRO PONTES";"PR"
"3484";"QUEDAS DO IGUACU";"PR"
"3485";"QUERENCIA DO NORTE";"PR"
"3486";"QUINTA DO SOL";"PR"
"3487";"QUITANDINHA";"PR"
"3488";"RAMILANDIA";"PR"
"3489";"RANCHO ALEGRE";"PR"
"3490";"RANCHO ALEGRE D'OESTE";"PR"
"3491";"REALEZA";"PR"
"3492";"REBOUCAS";"PR"
"3493";"RENASCENCA";"PR"
"3494";"RESERVA";"PR"
"3495";"RESERVA DO IGUACU";"PR"
"3496";"RIBEIRAO CLARO";"PR"
"3497";"RIBEIRAO DO PINHAL";"PR"
"3498";"RIO AZUL";"PR"
"3499";"RIO BOM";"PR"
"3500";"RIO BONITO DO IGUACU";"PR"
"3501";"RIO BRANCO DO IVAI";"PR"
"3502";"RIO BRANCO DO SUL";"PR"
"3503";"RIO NEGRO";"PR"
"3504";"ROLANDIA";"PR"
"3505";"RONCADOR";"PR"
"3506";"RONDON";"PR"
"3507";"ROSARIO DO IVAI";"PR"
"3508";"SABAUDIA";"PR"
"3509";"SALGADO FILHO";"PR"
"3510";"SALTO DO ITARARE";"PR"
"3511";"SALTO DO LONTRA";"PR"
"3512";"SANTA AMELIA";"PR"
"3513";"SANTA CECILIA DO PAVAO";"PR"
"3514";"SANTA CRUZ DE MONTE CASTELO";"PR"
"3515";"SANTA FE";"PR"
"3516";"SANTA HELENA";"PR"
"3517";"SANTA INES";"PR"
"3518";"SANTA ISABEL DO IVAI";"PR"
"3519";"SANTA IZABEL DO OESTE";"PR"
"3520";"SANTA LUCIA";"PR"
"3521";"SANTA MARIA DO OESTE";"PR"
"3522";"SANTA MARIANA";"PR"
"3523";"SANTA MONICA";"PR"
"3524";"SANTA TEREZA DO OESTE";"PR"
"3525";"SANTA TEREZINHA DE ITAIPU";"PR"
"3526";"SANTANA DO ITARARE";"PR"
"3527";"SANTO ANTONIO DA PLATINA";"PR"
"3528";"SANTO ANTONIO DO CAIUA";"PR"
"3529";"SANTO ANTONIO DO PARAISO";"PR"
"3530";"SANTO ANTONIO DO SUDOESTE";"PR"
"3531";"SANTO INACIO";"PR"
"3532";"SAO CARLOS DO IVAI";"PR"
"3533";"SAO JERONIMO DA SERRA";"PR"
"3534";"SAO JOAO";"PR"
"3535";"SAO JOAO DO CAIUA";"PR"
"3536";"SAO JOAO DO IVAI";"PR"
"3537";"SAO JOAO DO TRIUNFO";"PR"
"3538";"SAO JORGE D'OESTE";"PR"
"3539";"SAO JORGE DO IVAI";"PR"
"3540";"SAO JORGE DO PATROCINIO";"PR"
"3541";"SAO JOSE DA BOA VISTA";"PR"
"3542";"SAO JOSE DAS PALMEIRAS";"PR"
"3543";"SAO JOSE DOS PINHAIS";"PR"
"3544";"SAO MANOEL DO PARANA";"PR"
"3545";"SAO MATEUS DO SUL";"PR"
"3546";"SAO MIGUEL DO IGUACU";"PR"
"3547";"SAO PEDRO DO IGUACU";"PR"
"3548";"SAO PEDRO DO IVAI";"PR"
"3549";"SAO PEDRO DO PARANA";"PR"
"3550";"SAO SEBASTIAO DA AMOREIRA";"PR"
"3551";"SAO TOME";"PR"
"3552";"SAPOPEMA";"PR"
"3553";"SARANDI";"PR"
"3554";"SAUDADE DO IGUACU";"PR"
"3555";"SENGES";"PR"
"3556";"SERRANOPOLIS DO IGUACU";"PR"
"3557";"SERTANEJA";"PR"
"3558";"SERTANOPOLIS";"PR"
"3559";"SIQUEIRA CAMPOS";"PR"
"3560";"SULINA";"PR"
"3561";"TAMARANA";"PR"
"3562";"TAMBOARA";"PR"
"3563";"TAPEJARA";"PR"
"3564";"TAPIRA";"PR"
"3565";"TEIXEIRA SOARES";"PR"
"3566";"TELEMACO BORBA";"PR"
"3567";"TERRA BOA";"PR"
"3568";"TERRA RICA";"PR"
"3569";"TERRA ROXA";"PR"
"3570";"TIBAGI";"PR"
"3571";"TIJUCAS DO SUL";"PR"
"3572";"TOLEDO";"PR"
"3573";"TOMAZINA";"PR"
"3574";"TRES BARRAS DO PARANA";"PR"
"3575";"TUNAS DO PARANA";"PR"
